file,keyword,vol,kd,cpc,intent,has_geo
USHOMEBUY (1).xlsx,arcadia phoenix az zip code,170.0,5,0.0,nan,True
USHOMEBUY (1).xlsx,big tennessee spiders,170.0,5,0.0,I,True
USHOMEBUY (1).xlsx,black spiders in tennessee,170.0,5,0.0,I,True
USHOMEBUY (1).xlsx,does new roof increase home value in cumming ga,170.0,5,0.0,I,True
USHOMEBUY (1).xlsx,philadelphia squatter laws,170.0,5,0.24,I,True
USHOMEBUY (1).xlsx,sell my house fast allentown,170.0,5,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast columbia tn,170.0,5,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast long beach,170.0,5,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast roseville,170.0,5,34.13,C,False
USHOMEBUY (1).xlsx,spiders in east tn,170.0,5,0.48,I,True
USHOMEBUY (1).xlsx,we buy houses franklin,170.0,5,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses temple tx,170.0,5,28.0,I,False
USHOMEBUY (3).xlsx,sell my house fast jacksonville nc,170.0,6,0.0,C,False
USHOMEBUY (1).xlsx,appraised value meaning,170.0,6,2.37,C,True
USHOMEBUY (1).xlsx,rent to own homes in arlington tx,170.0,6,2.12,C,True
USHOMEBUY (1).xlsx,sell my house fast livonia,170.0,6,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast pasadena tx,170.0,6,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast vancouver wa,170.0,6,0.0,I,True
USHOMEBUY (1).xlsx,title company response report definition,170.0,6,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses fort walton beach,170.0,6,0.0,T,False
USHOMEBUY (1).xlsx,dhow much does a playhouse raise the value,170.0,7,0.0,I,True
USHOMEBUY (1).xlsx,how long does it take to get a va appraisal,170.0,7,0.0,I,True
USHOMEBUY (1).xlsx,large spiders in tennessee,170.0,7,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast beaumont,170.0,7,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast coral springs,170.0,7,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast overland park ks,170.0,7,42.22,I,False
USHOMEBUY (1).xlsx,sell my house fast spartanburg,170.0,7,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses jersey city,170.0,7,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses morristown tn,170.0,7,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses sterling heights,170.0,7,0.0,I,False
USHOMEBUY (2).xlsx,sell home fast virginia,170.0,8,19.82,C,True
USHOMEBUY (1).xlsx,can you sell a property with a lis pendens,170.0,8,33.0,I,True
USHOMEBUY (1).xlsx,fornerodpropiedades.cl customer service phone number,170.0,8,0.0,I,True
USHOMEBUY (1).xlsx,odel reopened interior design changes 2023,170.0,8,0.0,I,True
USHOMEBUY (1).xlsx,openolat founded year headquarters,170.0,8,0.0,I,True
USHOMEBUY (1).xlsx,poisonous spiders tennessee,170.0,8,0.0,I,True
USHOMEBUY (1).xlsx,real estate agent commission advance,170.0,8,26.61,I,True
USHOMEBUY (1).xlsx,sell my house fast marietta,170.0,8,0.0,C,False
USHOMEBUY (1).xlsx,silverlake zip codes,170.0,8,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses macon,170.0,8,29.16,T,False
USHOMEBUY (1).xlsx,we buy houses portland or,170.0,8,14.37,T,False
USHOMEBUY (1).xlsx,we buy houses providence,170.0,8,20.06,T,True
USHOMEBUY (1).xlsx,we buy houses pueblo co,170.0,8,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses vermont,170.0,8,0.0,C,False
USHOMEBUY (1).xlsx,zip code downtown fort worth,170.0,8,0.0,I,True
USHOMEBUY (1).xlsx,zip code for anthem arizona,170.0,8,0.0,I,True
USHOMEBUY (2).xlsx,sell house fast virginia,170.0,9,15.71,C,True
USHOMEBUY (1).xlsx,dallas henderson,170.0,9,0.0,I,True
USHOMEBUY (1).xlsx,founder owner contact information,170.0,9,0.0,I,True
USHOMEBUY (1).xlsx,sell my house pensacola,170.0,9,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses alexandria,170.0,9,0.0,T,True
USHOMEBUY (1).xlsx,we buy houses modesto,170.0,9,0.0,I,True
USHOMEBUY (2).xlsx,how to sell a house by owner in maryland,170.0,10,0.0,I,True
USHOMEBUY (2).xlsx,foreclosed homes richmond va,170.0,10,0.41,C,True
USHOMEBUY (3).xlsx,sell my house fast atlanta georgia,170.0,10,18.55,C,False
USHOMEBUY (3).xlsx,sell my house fast texas city tx,170.0,10,0.0,C,False
USHOMEBUY (3).xlsx,sell my house fast rhode island,170.0,10,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast san jose,170.0,10,6.64,C,False
USHOMEBUY (1).xlsx,we buy houses in greenville,170.0,10,29.54,T,False
USHOMEBUY (1).xlsx,we buy houses madison,170.0,10,18.82,T,False
USHOMEBUY (1).xlsx,we buy houses schertz tx,170.0,10,0.0,I,False
USHOMEBUY (1).xlsx,zip code for studio city california,170.0,10,0.0,I,True
USHOMEBUY (1).xlsx,average cost to build a house in maryland,170.0,11,1.86,I,True
USHOMEBUY (1).xlsx,how much to build a house in maryland,170.0,11,1.79,I,True
USHOMEBUY (1).xlsx,we buy houses fayetteville ar,170.0,11,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses irving,170.0,11,0.0,T,False
USHOMEBUY (1).xlsx,what fencing will increase property values,170.0,11,0.0,I,True
USHOMEBUY (2).xlsx,sell my house fast baltimore maryland,170.0,12,22.21,C,True
USHOMEBUY (1).xlsx,baltimore we buy houses,170.0,12,35.72,T,True
USHOMEBUY (1).xlsx,encroachment definition real estate,170.0,12,0.03,I,True
USHOMEBUY (1).xlsx,sell my house fast lancaster,170.0,12,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast waco,170.0,12,0.0,C,False
USHOMEBUY (1).xlsx,what are two advantages of owning your home,170.0,12,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast louisville kentucky,170.0,13,13.34,C,False
USHOMEBUY (1).xlsx,casas de venta en el centro ca,170.0,13,0.08,C,True
USHOMEBUY (1).xlsx,sell house fast riverside,170.0,13,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses for cash milawaukee,170.0,13,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses round rock tx,170.0,13,0.0,C,False
USHOMEBUY (3).xlsx,sell my house fast oklahoma,170.0,14,37.44,C,False
USHOMEBUY (1).xlsx,at home valentine ideas,170.0,14,0.0,I,True
USHOMEBUY (1).xlsx,cava buys,170.0,14,20.34,T,True
USHOMEBUY (1).xlsx,deerfield lights in plano,170.0,14,0.0,C,True
USHOMEBUY (1).xlsx,houses for sale in wardensville wv,170.0,14,0.32,T,True
USHOMEBUY (1).xlsx,how to condemn a house,170.0,14,0.0,I,True
USHOMEBUY (1).xlsx,north richland hills zip codes,170.0,14,0.0,I,True
USHOMEBUY (1).xlsx,real estate loan in slidell,170.0,14,0.0,C,True
USHOMEBUY (1).xlsx,we buy houses chandler,170.0,14,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses killeen,170.0,14,18.68,T,False
USHOMEBUY (1).xlsx,we buy houses pittsfield ma,170.0,14,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses scottsdale,170.0,14,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses wilmington,170.0,14,0.0,T,True
USHOMEBUY (1).xlsx,7700 henze rd evansville in 47720,170.0,15,0.0,I,True
USHOMEBUY (1).xlsx,are closets included in square footage,170.0,15,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast st charles mo,170.0,15,34.79,I,False
USHOMEBUY (1).xlsx,sell my house fast tacoma wa,170.0,15,20.02,C,False
USHOMEBUY (1).xlsx,we buy houses athens,170.0,15,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses broward county,170.0,15,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses midland,170.0,15,0.0,T,False
USHOMEBUY (3).xlsx,sell my house fast el paso,170.0,16,22.33,C,False
USHOMEBUY (1).xlsx,appraised value definition,170.0,16,2.37,I,True
USHOMEBUY (1).xlsx,condemn the house,170.0,16,0.0,I,True
USHOMEBUY (1).xlsx,noda charlotte zip code,170.0,16,0.0,I,True
USHOMEBUY (1).xlsx,noda zip code,170.0,16,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast in phoenix,170.0,16,21.1,C,False
USHOMEBUY (1).xlsx,sell my house fast tucson arizona,170.0,16,0.0,C,False
USHOMEBUY (1).xlsx,selling a house in denver,170.0,16,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses anaheim,170.0,16,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses plano tx,170.0,16,0.0,I,False
USHOMEBUY (1).xlsx,zip code for los feliz,170.0,16,0.0,I,True
USHOMEBUY (2).xlsx,sell my house fast in maryland,170.0,17,22.34,C,True
USHOMEBUY (2).xlsx,how long does it take to assume a va loan,170.0,17,2.13,I,True
USHOMEBUY (3).xlsx,we buy homes for cash columbia sc,170.0,17,21.93,T,False
USHOMEBUY (3).xlsx,sell house fast baltimore,170.0,17,0.0,C,True
USHOMEBUY (1).xlsx,available for sale,170.0,17,0.0,T,True
USHOMEBUY (1).xlsx,deerfield neighborhood plano tx,170.0,17,0.14,I,True
USHOMEBUY (1).xlsx,lakeside neighborhood,170.0,17,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses in augusta,170.0,17,16.15,T,False
USHOMEBUY (1).xlsx,we buy houses in springfield,170.0,17,31.8,T,False
USHOMEBUY (1).xlsx,we buy houses pueblo,170.0,17,0.0,T,False
USHOMEBUY (1).xlsx,what does home under contract mean,170.0,17,0.01,I,True
USHOMEBUY (1).xlsx,what does under contract mean on a house for sale,170.0,17,0.0,I,True
USHOMEBUY (2).xlsx,mortgage closing cost calculator for delaware,170.0,18,0.0,I,True
USHOMEBUY (3).xlsx,we buy houses for cash california,170.0,18,35.33,C,False
USHOMEBUY (3).xlsx,sell my house fast oregon,170.0,18,0.0,C,False
USHOMEBUY (1).xlsx,market value definition real estate,170.0,18,0.0,I,True
USHOMEBUY (1).xlsx,proof of earnest money deposit,170.0,18,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast jackson ms,170.0,18,17.94,C,False
USHOMEBUY (1).xlsx,sell my house fast reading pa,170.0,18,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses el paso tx,170.0,18,16.89,T,False
USHOMEBUY (1).xlsx,we buy houses in jacksonville florida,170.0,18,27.26,T,False
USHOMEBUY (1).xlsx,we buy houses in overland park,170.0,18,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses kenmore ny,170.0,18,0.0,C,False
USHOMEBUY (2).xlsx,va loan limits california 2024,170.0,19,0.0,I,True
USHOMEBUY (1).xlsx,can i sell my house if its in foreclosure,170.0,19,26.3,I,False
USHOMEBUY (1).xlsx,cash tendered meaning,170.0,19,0.0,I,True
USHOMEBUY (1).xlsx,kansas city we buy houses,170.0,19,52.24,T,False
USHOMEBUY (1).xlsx,silver lake boulevard,170.0,19,0.0,I,True
USHOMEBUY (1).xlsx,want to sell my house quickly,170.0,19,41.22,I,False
USHOMEBUY (1).xlsx,homes for sale in wardensville wv,170.0,20,0.32,T,True
USHOMEBUY (1).xlsx,sell my house fast macon ga,170.0,20,0.0,C,False
USHOMEBUY (1).xlsx,under contract house meaning,170.0,20,0.02,C,True
USHOMEBUY (1).xlsx,we buy houses albany ny,170.0,20,11.23,T,False
USHOMEBUY (1).xlsx,we buy houses augusta ga,170.0,20,15.1,T,False
USHOMEBUY (1).xlsx,we buy houses in indianapolis,170.0,20,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses tulsa ok,170.0,20,32.05,T,False
USHOMEBUY (1).xlsx,wendover sedgewood charlotte,170.0,20,0.0,I,True
USHOMEBUY (1).xlsx,wendover sedgewood charlotte nc,170.0,20,0.0,I,True
USHOMEBUY (1).xlsx,what does a home under contract mean,170.0,20,0.02,C,True
USHOMEBUY (1).xlsx,what does house for sale under contract mean,170.0,20,0.0,I,True
USHOMEBUY (1).xlsx,when to buy a house checklist factors to consider,170.0,20,0.0,I,True
USHOMEBUY (1).xlsx,at home valentines ideas,170.0,21,0.0,I,True
USHOMEBUY (1).xlsx,deadwood sd homes for sale,170.0,21,0.27,T,True
USHOMEBUY (1).xlsx,do hardwood floors increase home value,170.0,21,0.08,I,True
USHOMEBUY (1).xlsx,good valentines day things to do,170.0,21,0.0,I,True
USHOMEBUY (1).xlsx,home valentines ideas,170.0,21,0.0,I,True
USHOMEBUY (1).xlsx,real estate under contract,170.0,21,0.03,I,True
USHOMEBUY (1).xlsx,sell my house fast miami fl,170.0,21,12.52,C,False
USHOMEBUY (1).xlsx,sell my house omaha,170.0,21,29.25,I,False
USHOMEBUY (1).xlsx,under contract house,170.0,21,0.3,I,True
USHOMEBUY (1).xlsx,we buy houses in detroit,170.0,21,36.7,T,True
USHOMEBUY (1).xlsx,we buy houses in south carolina,170.0,21,35.44,T,False
USHOMEBUY (1).xlsx,we buy houses lakeland fl,170.0,21,34.87,T,False
USHOMEBUY (1).xlsx,we buy houses savannah ga,170.0,21,0.0,N T,True
USHOMEBUY (1).xlsx,we buy houses tallahassee fl,170.0,21,20.61,C,False
USHOMEBUY (1).xlsx,we buy houses tampa bay,170.0,21,0.0,C,False
USHOMEBUY (1).xlsx,we buy ugly houses tampa agape home buyers,170.0,21,0.0,T,False
USHOMEBUY (1).xlsx,what is active under contract,170.0,21,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast dc,170.0,22,24.95,C,True
USHOMEBUY (1).xlsx,active under contract definition,170.0,22,0.02,C I,True
USHOMEBUY (1).xlsx,define encroachment in real estate,170.0,22,0.0,I,True
USHOMEBUY (1).xlsx,how to buy a house under an llc,170.0,22,2.51,I,True
USHOMEBUY (1).xlsx,painting outside of house cost,170.0,22,5.14,I,True
USHOMEBUY (1).xlsx,sell my house fast aurora co,170.0,22,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast in kansas city,170.0,22,35.83,C,False
USHOMEBUY (1).xlsx,we buy homes any condition,170.0,22,39.1,I,False
USHOMEBUY (1).xlsx,we buy houses albany,170.0,22,11.23,T,False
USHOMEBUY (1).xlsx,we buy houses fresno,170.0,22,19.77,T,False
USHOMEBUY (1).xlsx,we buy houses lincoln ne,170.0,22,32.67,T,False
USHOMEBUY (3).xlsx,we buy houston houses fast,170.0,23,0.0,T,False
USHOMEBUY (1).xlsx,definition of condemned house,170.0,23,0.0,I,True
USHOMEBUY (1).xlsx,homes for sale delphos ohio,170.0,23,0.23,T,True
USHOMEBUY (1).xlsx,is federa home app legit,170.0,23,0.0,I,True
USHOMEBUY (1).xlsx,salina buy sell and trade,170.0,23,0.0,N T,True
USHOMEBUY (1).xlsx,sell my denver house fast,170.0,23,23.77,C,True
USHOMEBUY (1).xlsx,va loan home inspection requirements,170.0,23,0.82,I,True
USHOMEBUY (1).xlsx,we buy houses albuquerque,170.0,23,20.19,T,False
USHOMEBUY (1).xlsx,we buy houses cincinnati ohio,170.0,23,50.66,C,False
USHOMEBUY (1).xlsx,we buy houses in chattanooga,170.0,23,63.65,T,False
USHOMEBUY (1).xlsx,we buy houses in indiana,170.0,23,35.96,T,False
USHOMEBUY (1).xlsx,we buy houses in jacksonville fl,170.0,23,27.26,T,False
USHOMEBUY (1).xlsx,we buy houses tacoma wa,170.0,23,24.01,T,False
USHOMEBUY (1).xlsx,we buy houses tampa florida,170.0,23,30.83,T,False
USHOMEBUY (1).xlsx,zip code los feliz,170.0,23,0.0,I,True
USHOMEBUY (3).xlsx,sell house fast philadelphia,170.0,24,20.52,C,True
USHOMEBUY (1).xlsx,5 percent deposit home loan,170.0,24,0.0,I,True
USHOMEBUY (1).xlsx,degusipe real estate,170.0,24,0.0,N,True
USHOMEBUY (1).xlsx,how much does finishing a basement add to home value,170.0,24,7.71,I,True
USHOMEBUY (1).xlsx,if i sell my house is it taxable,170.0,24,0.85,I,False
USHOMEBUY (1).xlsx,promenade pulte,170.0,24,1.5,N,True
USHOMEBUY (1).xlsx,sell house in washington dc,170.0,24,0.0,C,True
USHOMEBUY (1).xlsx,sell my house and rent it back,170.0,24,13.53,I,False
USHOMEBUY (1).xlsx,we buy houses in washington,170.0,24,0.0,T,True
USHOMEBUY (1).xlsx,we buy houses mesa,170.0,24,0.0,T,False
USHOMEBUY (2).xlsx,repossessed homes in virginia,170.0,25,0.47,C,True
USHOMEBUY (3).xlsx,sell my house fast idaho,170.0,25,32.36,C,False
USHOMEBUY (3).xlsx,sell my house fast nebraska,170.0,25,0.0,C,False
USHOMEBUY (1).xlsx,dilworth charlotte zip code,170.0,25,0.0,C,True
USHOMEBUY (1).xlsx,preston hollow dallas zip code,170.0,25,0.0,C,True
USHOMEBUY (1).xlsx,sell my house in houston tx,170.0,25,58.61,C,False
USHOMEBUY (1).xlsx,we buy houses in illinois,170.0,25,28.72,T,False
USHOMEBUY (1).xlsx,we buy houses omaha ne,170.0,25,31.01,T,False
USHOMEBUY (1).xlsx,what does a house for sale under contract mean,170.0,25,0.0,I,True
USHOMEBUY (2).xlsx,we buy houses in md,170.0,26,43.25,T,True
USHOMEBUY (3).xlsx,we buy houses cash jacksonville,170.0,26,22.03,T,False
USHOMEBUY (3).xlsx,sell my house fast washington dc,170.0,26,24.95,C,True
USHOMEBUY (3).xlsx,sell my house fast in texas,170.0,26,37.76,C,False
USHOMEBUY (1).xlsx,definition of encroachment,170.0,26,0.0,I,True
USHOMEBUY (1).xlsx,home updates that increase value,170.0,26,0.94,I,True
USHOMEBUY (1).xlsx,how much value will a finished basement add,170.0,26,2.56,I,True
USHOMEBUY (1).xlsx,sell my house corpus christi,170.0,26,47.85,C,False
USHOMEBUY (1).xlsx,sell my house rochester ny,170.0,26,21.55,C,False
USHOMEBUY (1).xlsx,washington dc doors,170.0,26,9.94,I,True
USHOMEBUY (1).xlsx,we buy houses amarillo tx,170.0,26,32.31,T,False
USHOMEBUY (1).xlsx,what does under contract mean when buying a house,170.0,26,0.0,I,True
USHOMEBUY (1).xlsx,who orders the appraisal,170.0,26,0.0,I,True
USHOMEBUY (1).xlsx,average price to side a house,170.0,27,4.12,T,True
USHOMEBUY (1).xlsx,best home upgrades to increase value,170.0,27,0.83,C,True
USHOMEBUY (1).xlsx,we buy houses greensboro,170.0,27,27.0,T,False
USHOMEBUY (1).xlsx,we buy houses pa,170.0,27,18.5,T,False
USHOMEBUY (1).xlsx,what's needed to buy a house,170.0,27,2.3,I,True
USHOMEBUY (3).xlsx,sell my house fast las vegas nv,170.0,28,28.67,C,False
USHOMEBUY (1).xlsx,how much does a swimming pool add to home value,170.0,28,0.65,I,True
USHOMEBUY (1).xlsx,want to sell my house fast,170.0,28,55.11,I,False
USHOMEBUY (1).xlsx,we buy houses ky,170.0,28,0.0,T,False
USHOMEBUY (2).xlsx,foreclosures va,170.0,29,1.57,C,True
USHOMEBUY (1).xlsx,denver cash home buyers,170.0,29,34.31,C,True
USHOMEBUY (1).xlsx,old town scottsdale zip code,170.0,29,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses in cincinnati,170.0,29,52.45,T,False
USHOMEBUY (1).xlsx,we buy houses wisconsin,170.0,29,37.67,C,False
USHOMEBUY (2).xlsx,sell fire damaged house delaware,140.0,0,46.47,C,True
USHOMEBUY (3).xlsx,sell my house fast burlington,140.0,0,0.0,I C,False
USHOMEBUY (3).xlsx,sell my house fast eastpointe,140.0,0,18.68,I C,False
USHOMEBUY (3).xlsx,sell my house fast olathe,140.0,0,0.0,I C,False
USHOMEBUY (1).xlsx,sell my house fast arden,140.0,0,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast cerritos,140.0,0,30.49,C,False
USHOMEBUY (1).xlsx,sell my house fast hudson,140.0,0,27.25,C I,False
USHOMEBUY (1).xlsx,sell my house fast mission viejo,140.0,0,34.13,C,False
USHOMEBUY (1).xlsx,sell your home in virginia beach,140.0,0,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses canton,140.0,0,13.19,I,False
USHOMEBUY (1).xlsx,we buy houses glendale,140.0,0,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses greenfield,140.0,0,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses kirkland,140.0,0,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses north highlands,140.0,0,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses roseville,140.0,0,0.0,C I,False
USHOMEBUY (1).xlsx,we buy houses spring tx,140.0,0,0.0,I,False
USHOMEBUY (3).xlsx,sell my house fast shorewood,140.0,1,0.0,I C,False
USHOMEBUY (1).xlsx,sell my house bellevue,140.0,1,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast abilene,140.0,1,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast boca raton,140.0,1,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast florence,140.0,1,24.31,C I,False
USHOMEBUY (1).xlsx,sell my house fast lodi,140.0,1,38.4,C,False
USHOMEBUY (1).xlsx,sell my house fast toledo,140.0,1,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast victorville,140.0,1,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses lawrence,140.0,1,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses menomonee falls,140.0,1,0.0,T,False
USHOMEBUY (3).xlsx,sell my house fast troy,140.0,2,20.24,I C,False
USHOMEBUY (1).xlsx,cash home buyers modesto,140.0,2,32.36,C,True
USHOMEBUY (1).xlsx,common tn spiders,140.0,2,0.4,I,True
USHOMEBUY (1).xlsx,sell my house fast clermont,140.0,2,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast greendale,140.0,2,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast land park,140.0,2,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast new braunfels,140.0,2,0.0,I,False
USHOMEBUY (1).xlsx,spider species in tennessee,140.0,2,0.41,I,True
USHOMEBUY (1).xlsx,squatters rights philadelphia,140.0,2,0.44,I,True
USHOMEBUY (1).xlsx,we buy houses shawnee,140.0,2,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses smithville mo,140.0,2,0.7,T,False
USHOMEBUY (3).xlsx,sell my house fast clearwater fl,140.0,3,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast bakersfield,140.0,3,25.01,C,False
USHOMEBUY (1).xlsx,sell my house fast blue springs,140.0,3,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast blue springs mo,140.0,3,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast chandler,140.0,3,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast deer park tx,140.0,3,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast hendersonville tn,140.0,3,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast moreno valley,140.0,3,0.0,C I,True
USHOMEBUY (1).xlsx,sell my house fast warren mi,140.0,3,0.0,C,False
USHOMEBUY (1).xlsx,sell my house in naperville il,140.0,3,0.0,C,False
USHOMEBUY (1).xlsx,spiders in tn,140.0,3,0.79,I,True
USHOMEBUY (1).xlsx,tennessee house spiders,140.0,3,0.98,I,True
USHOMEBUY (1).xlsx,we buy houses clarksville tn,140.0,3,0.0,T,False
MissingUSHOMEBUY.xlsx,sell my house fast cypress tx,140.0,4,34.41,C,False
USHOMEBUY (1).xlsx,home remodeling products services unique value proposition,140.0,4,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast anaheim ca,140.0,4,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast baytown tx,140.0,4,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast hermitage tn,140.0,4,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast kirkland,140.0,4,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast lawrence,140.0,4,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast lawrenceville ga,140.0,4,18.55,I,False
USHOMEBUY (1).xlsx,sell my house fast mckinney tx,140.0,4,10.74,C I,False
USHOMEBUY (1).xlsx,sell my house fast murfreesboro,140.0,4,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast sugar land tx,140.0,4,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses pensacola fl,140.0,4,33.38,T,False
USHOMEBUY (3).xlsx,sell my house fast madison,140.0,5,0.0,C,False
USHOMEBUY (1).xlsx,how does a house get condemned,140.0,5,0.0,I,True
USHOMEBUY (1).xlsx,how soon after chapter 7 can i sell my house,140.0,5,15.08,I,False
USHOMEBUY (1).xlsx,sell my house bristol,140.0,5,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast concord,140.0,5,34.78,C,False
USHOMEBUY (1).xlsx,sell my house fast gallatin tn,140.0,5,14.13,C,False
USHOMEBUY (1).xlsx,sell my house fast murfreesboro tn,140.0,5,14.13,C,False
USHOMEBUY (1).xlsx,sell my house madison,140.0,5,0.0,nan,False
USHOMEBUY (1).xlsx,sell my house manchester,140.0,5,0.0,I,False
USHOMEBUY (1).xlsx,spiders east tennessee,140.0,5,0.48,I,True
USHOMEBUY (1).xlsx,we buy houses dunedin,140.0,5,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses spartanburg sc,140.0,5,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses springfield il,140.0,5,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses warner robins,140.0,5,29.23,T,False
USHOMEBUY (1).xlsx,who gets earnest money if deal falls through,140.0,5,0.0,I,True
USHOMEBUY (2).xlsx,sell my house virginia beach,140.0,6,0.0,C,True
USHOMEBUY (3).xlsx,sell my house fast grand rapids,140.0,6,13.84,C,False
USHOMEBUY (1).xlsx,cash home buyers arlington,140.0,6,32.71,C,True
USHOMEBUY (1).xlsx,myers park zip code,140.0,6,0.0,I,True
USHOMEBUY (1).xlsx,pending vs contingent vs under contract,140.0,6,0.0,C,True
USHOMEBUY (1).xlsx,sell my house anaheim,140.0,6,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast bellingham,140.0,6,31.48,I,False
USHOMEBUY (1).xlsx,sell my house fast weymouth,140.0,6,0.0,C I,False
USHOMEBUY (1).xlsx,sell my house in san diego,140.0,6,43.32,I,False
USHOMEBUY (1).xlsx,sell my house roseville,140.0,6,63.75,I,False
USHOMEBUY (1).xlsx,sell my house sandusky ohio,140.0,6,0.0,C,False
USHOMEBUY (1).xlsx,valuation of schools,140.0,6,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses berkeley,140.0,6,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses cypress,140.0,6,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses port st lucie,140.0,6,16.58,nan,False
USHOMEBUY (3).xlsx,we buy houses for cash eugene,140.0,7,0.0,C,False
USHOMEBUY (3).xlsx,sell my house fast texas city,140.0,7,37.76,I C,False
USHOMEBUY (3).xlsx,sell my house fast in granite bay ca,140.0,7,0.0,C,False
USHOMEBUY (1).xlsx,deadly spiders in tennessee,140.0,7,0.0,I,True
USHOMEBUY (1).xlsx,down payment needed for investment property,140.0,7,2.9,I,True
USHOMEBUY (1).xlsx,large spiders in tn,140.0,7,0.0,I,True
USHOMEBUY (1).xlsx,sell my house clearwater,140.0,7,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast arlington texas,140.0,7,17.03,C,True
USHOMEBUY (1).xlsx,sell my house fast humble tx,140.0,7,34.13,C,False
USHOMEBUY (1).xlsx,sell my house fast pensacola florida,140.0,7,7.11,C,False
USHOMEBUY (1).xlsx,sell my house fast puyallup wa,140.0,7,0.0,C,False
USHOMEBUY (1).xlsx,venomous spiders in tennessee,140.0,7,0.0,I,True
